Customer ID,Probabilidad_Recompra,Average_Order_Value,Expected_Revenue,Segmento_CRM
13738,0.2863551205136081,434.78000000000003,124.50147929690655,Riesgo de Fuga
14813,0.5600168205467732,222.2275,124.45113798805802,Dudoso (Incentivar)
17679,0.3924393665565954,317.1,124.44252313509641,Riesgo de Fuga
16723,0.37996172177310983,327.48,124.42986464625801,Riesgo de Fuga
13030,0.3092215542369601,402.36,124.41838456278326,Riesgo de Fuga
16590,0.4104963163360244,302.95,124.35985903399859,Dudoso (Incentivar)
16069,0.27162413295105337,457.7,124.32236565169713,Riesgo de Fuga
17854,0.6973410681190949,178.08333333333334,124.18482188087549,Dudoso (Incentivar)
14262,0.5173310958034621,240.0,124.15946299283091,Dudoso (Incentivar)
17104,0.26182444402419375,474.03,124.11264120078856,Riesgo de Fuga
14230,0.37986728642282364,326.6,124.06465574569421,Riesgo de Fuga
13179,0.21675310863406433,572.3100000000001,124.04997160236137,Riesgo de Fuga
12877,0.890838761632313,139.22733333333332,124.02910521203592,Alta Probabilidad
15574,0.6267951570384902,197.868,124.02270413289197,Dudoso (Incentivar)
13026,0.7427637391570346,166.90666666666667,123.97221982357013,Alta Probabilidad
16787,0.4865621601433632,254.3825,123.77289870266908,Dudoso (Incentivar)
13781,0.47661950556242355,259.61,123.73518983906078,Dudoso (Incentivar)
12492,0.2735816635506665,452.0,123.65891192490125,Riesgo de Fuga
15587,0.518781671445647,238.32,123.6360479389266,Dudoso (Incentivar)
12614,0.3917318037998333,315.6,123.6305572792274,Riesgo de Fuga
17547,0.3392096621335866,363.925,123.44687629196551,Riesgo de Fuga
12588,0.497762496823791,247.96,123.42518871242721,Dudoso (Incentivar)
17351,0.7711408752923556,159.96800000000002,123.35786353876756,Alta Probabilidad
15961,0.2732140811648131,451.28999999999996,123.2987826888685,Riesgo de Fuga
18258,0.35916499876964175,343.27833333333336,123.29356216931134,Riesgo de Fuga
17105,0.38579687133931473,319.4,123.22352070577712,Riesgo de Fuga
14504,0.68084659105933,180.90333333333334,123.16741781126966,Dudoso (Incentivar)
12353,0.6051697593585746,203.38,123.0794256583469,Dudoso (Incentivar)
16806,0.6204494228937036,198.315,123.04442730116483,Dudoso (Incentivar)
14398,0.34755305681220816,353.895,122.9972890405564,Riesgo de Fuga
17032,0.3295345090596801,373.04,122.92955325962308,Riesgo de Fuga
18236,0.8072466602359457,152.20125000000002,122.86395074623624,Alta Probabilidad
13567,0.45512550396007273,269.8225,122.80310129226672,Dudoso (Incentivar)
14893,0.21430637091601384,571.76,122.53181063494007,Riesgo de Fuga
17796,0.6322179702044034,193.415,122.28043870708468,Dudoso (Incentivar)
17396,0.5797893909346621,210.9,122.27758254812024,Dudoso (Incentivar)
13809,0.5396052338182397,226.5666666666667,122.25655914208585,Dudoso (Incentivar)
15236,0.37999463239312503,321.05,121.9972767298128,Riesgo de Fuga
17356,0.6443798382986013,189.294,121.97723711089544,Dudoso (Incentivar)
18232,0.6571958415841882,185.49,121.90325665545107,Dudoso (Incentivar)
13751,0.41133145138311733,296.25,121.8569424722485,Dudoso (Incentivar)
16587,0.5411849642879103,225.15,121.84779470942301,Dudoso (Incentivar)
13936,0.4326929655296798,281.54,121.82037751522606,Dudoso (Incentivar)
13884,0.789006477487828,154.21,121.67268889339798,Alta Probabilidad
16907,0.7934957274786395,153.32,121.658764937025,Alta Probabilidad
14055,0.3059303020851544,397.65999999999997,121.6562439271825,Riesgo de Fuga
15631,0.20375205118834558,596.67,121.57273638255015,Riesgo de Fuga
15935,0.5830706665257885,208.43,121.5294190239701,Dudoso (Incentivar)
17051,0.687600922004749,176.6225,121.44579384678377,Dudoso (Incentivar)
15855,0.7441079457625391,163.03400000000002,121.31489482944983,Alta Probabilidad
14618,0.6059931856119566,200.13600000000002,121.28105219563456,Dudoso (Incentivar)
14821,0.6901189012006828,175.7357142857143,121.27853804457428,Dudoso (Incentivar)
15677,0.37403591623404725,324.2,121.26244404307812,Riesgo de Fuga
14738,0.7033153313545747,172.19000000000003,121.10386690594423,Alta Probabilidad
17905,0.7509687771921574,161.16181818181818,121.02749353006479,Alta Probabilidad
16961,0.4318150676242231,280.195,120.99242287296919,Dudoso (Incentivar)
17162,0.8306219248392124,145.66,120.98838957207967,Alta Probabilidad
16174,0.39116714228258187,309.3,120.98799710800257,Riesgo de Fuga
16805,0.572324636986017,211.38,120.97798176610426,Dudoso (Incentivar)
14880,0.6957783142620918,173.835,120.95062325975073,Dudoso (Incentivar)
13916,0.3783444088513683,318.9525,120.67389506416603,Riesgo de Fuga
13175,0.2901107514162253,415.725,120.60629213251026,Riesgo de Fuga
15850,0.6249432135050245,192.9675,120.59372955203081,Dudoso (Incentivar)
17235,0.6229543481034143,193.54571428571427,120.57014427106682,Dudoso (Incentivar)
18040,0.5043024195478794,239.0,120.52827827194317,Dudoso (Incentivar)
15350,0.4401736949664706,273.8,120.51955768181965,Dudoso (Incentivar)
15090,0.315776455635093,381.32,120.41187806277365,Riesgo de Fuga
14343,0.4460947017212584,269.915,120.40765141509348,Dudoso (Incentivar)
17322,0.6513450832211539,184.518,120.18489206580088,Dudoso (Incentivar)
13396,0.31004397839623354,387.27000000000004,120.07073151350937,Riesgo de Fuga
13456,0.5779896746076647,207.66,120.02533582902765,Dudoso (Incentivar)
17649,0.33775776302836646,355.2,119.97155742767576,Riesgo de Fuga
17864,0.6887312266769019,174.19000000000003,119.97009237484956,Dudoso (Incentivar)
16292,0.504241836512036,237.8775,119.94778746489185,Dudoso (Incentivar)
15186,0.3627246077689971,330.5966666666667,119.91554624640456,Riesgo de Fuga
17195,0.21291438104347282,562.98,119.86653823985434,Riesgo de Fuga
15581,0.8917144970509806,134.40575757575758,119.85156251742269,Alta Probabilidad
18213,0.5153127183138839,232.48000000000002,119.79990075361174,Dudoso (Incentivar)
12761,0.3059821044837445,391.475,119.7843443527739,Riesgo de Fuga
12971,0.9065351994337902,132.02859154929578,119.68856557110328,Alta Probabilidad
17687,0.2765777340373326,432.68,119.66965396327308,Riesgo de Fuga
15173,0.56041967258515,213.5142857142857,119.65760609225217,Dudoso (Incentivar)
18025,0.6090716303735624,196.28666666666666,119.55264008725864,Dudoso (Incentivar)
14026,0.3350650010082338,356.555,119.4691014344908,Riesgo de Fuga
15244,0.4129289358580617,289.225,119.4293714735479,Dudoso (Incentivar)
12979,0.23062926102202738,517.7,119.39676843110358,Riesgo de Fuga
16830,0.4057685301179907,293.86333333333334,119.2404928222398,Dudoso (Incentivar)
17489,0.5712696773527183,208.56,119.14400390868292,Dudoso (Incentivar)
16440,0.4872665611849351,244.38,119.07820222237444,Dudoso (Incentivar)
14966,0.6754035756759371,176.248,119.03852940573256,Dudoso (Incentivar)
17616,0.6250456780543348,190.39999999999998,119.00869710154532,Dudoso (Incentivar)
13743,0.6730829558708307,176.57999999999998,118.85298834767127,Dudoso (Incentivar)
13836,0.3831069112057691,310.185,118.83401725236149,Riesgo de Fuga
16250,0.6301082614871983,188.41333333333333,118.72079790767467,Dudoso (Incentivar)
14198,0.6760629649329748,175.27166666666668,118.49468263541073,Dudoso (Incentivar)
16355,0.2845270265730985,416.35,118.46282751370956,Riesgo de Fuga
16034,0.7789547975162175,151.88666666666666,118.31284767874655,Alta Probabilidad
17045,0.6717377082793401,176.06333333333336,118.2683800453549,Dudoso (Incentivar)
12475,0.27745194415202773,426.26,118.26666571424333,Riesgo de Fuga
14381,0.27918911088310977,423.26,118.16958307238504,Riesgo de Fuga
16614,0.35051004524193247,336.8,118.05178323748287,Riesgo de Fuga
15664,0.4081194359499869,289.2,118.0281408767362,Dudoso (Incentivar)
13074,0.3423218393391234,344.685,117.99320319260575,Riesgo de Fuga
13838,0.6627778158774147,177.98714285714286,117.96592979711853,Dudoso (Incentivar)
16451,0.3161697268452449,373.09000000000003,117.95976338869244,Riesgo de Fuga
17334,0.5570209982064483,211.71666666666667,117.93062900360856,Dudoso (Incentivar)
14133,0.3781949413529009,311.75,117.90227296676684,Riesgo de Fuga
13574,0.2913244467665935,404.45,117.82617249474875,Riesgo de Fuga
12648,0.4451239691081619,264.65000000000003,117.80205842447505,Dudoso (Incentivar)
15408,0.4405027336888468,267.18,117.6935203869861,Dudoso (Incentivar)
15264,0.2588179698486634,454.66,117.67417817139331,Riesgo de Fuga
15639,0.3673790633888588,319.88,117.51721479682814,Riesgo de Fuga
16027,0.8641478894573323,135.8675,117.40961337084411,Alta Probabilidad
14419,0.6905403516649249,169.99666666666667,117.38955798186501,Dudoso (Incentivar)
13566,0.42334031436451003,277.25333333333333,117.37251329194162,Dudoso (Incentivar)
14285,0.3411854359527318,343.6025,117.23216875694854,Riesgo de Fuga
15019,0.4636520139393731,252.81,117.21586564401292,Dudoso (Incentivar)
14714,0.4704206462552237,248.6833333333333,116.98577437956986,Dudoso (Incentivar)
14365,0.3684956143753494,317.34,116.93839826587336,Riesgo de Fuga
17358,0.6785750358225758,172.202,116.8519783187192,Dudoso (Incentivar)
14605,0.5071357515952064,230.39000000000001,116.83900581001961,Dudoso (Incentivar)
15780,0.7373073887193297,158.42666666666668,116.80915190350767,Alta Probabilidad
15174,0.48479964207491555,240.73,116.70581783669442,Dudoso (Incentivar)
14591,0.5719136510180884,204.02,116.68182308071042,Dudoso (Incentivar)
16095,0.2607442632259009,447.05,116.56572287513899,Riesgo de Fuga
16203,0.6966454310289336,167.31,116.55574706545089,Dudoso (Incentivar)
12881,0.39095757577006685,298.0,116.50535757947992,Riesgo de Fuga
17006,0.545634486338218,213.3725,116.42339443620142,Dudoso (Incentivar)
16765,0.5119070917846287,227.375,116.39487499452994,Dudoso (Incentivar)
16657,0.540228699157254,215.43,116.38146865944724,Dudoso (Incentivar)
12414,0.7331787121475052,158.73499999999999,116.38112287273422,Alta Probabilidad
17460,0.8736266657451542,133.208,116.37406089058051,Alta Probabilidad
13959,0.7196059350398093,161.634,116.31278570422452,Alta Probabilidad
14693,0.6982623581421925,166.48,116.2467173835122,Dudoso (Incentivar)
13855,0.3545988147551682,327.58500000000004,116.16125273157178,Riesgo de Fuga
15859,0.2648946562600374,438.46,116.14571098377598,Riesgo de Fuga
15396,0.22847199250920341,508.20000000000005,116.10946659317719,Riesgo de Fuga
13549,0.7738648760007034,150.0375,116.10875133295553,Alta Probabilidad
13966,0.3018195915526086,384.26,115.97719625000539,Riesgo de Fuga
15968,0.28635606218596965,404.55,115.84534495733402,Riesgo de Fuga
15915,0.3176146554811245,364.45,115.75466119009582,Riesgo de Fuga
13965,0.3484262671571772,332.2033333333333,115.7483673705048,Riesgo de Fuga
13636,0.6412302171964808,180.48333333333335,115.73136703367818,Dudoso (Incentivar)
12525,0.35653960835395576,324.57666666666665,115.72443761416578,Riesgo de Fuga
13388,0.22745881213788519,508.55,115.67417891272152,Riesgo de Fuga
15457,0.48745084556564067,237.07,115.55997195824644,Dudoso (Incentivar)
14311,0.44730866790804563,258.225,115.5062807705551,Dudoso (Incentivar)
14734,0.43709435369643906,264.105,115.43880428299805,Dudoso (Incentivar)
16387,0.6538285579163219,176.49200000000002,115.3955098437675,Dudoso (Incentivar)
16442,0.6449839752581586,178.7775,115.30862263671546,Dudoso (Incentivar)
16784,0.587435993141174,196.1825,115.24466172441838,Dudoso (Incentivar)
16891,0.670208068059237,171.8242857142857,115.15802257422979,Dudoso (Incentivar)
17571,0.6128418498926057,187.84666666666666,115.12029869615967,Dudoso (Incentivar)
17610,0.3804889762218798,302.38800000000003,115.0553005417818,Riesgo de Fuga
13512,0.643793498849585,178.3475,114.81896103607636,Dudoso (Incentivar)
13570,0.4792076990959238,239.49,114.7654518564828,Dudoso (Incentivar)
14080,0.42839737911334774,267.52,114.60486686040278,Dudoso (Incentivar)
13706,0.3629217702999406,315.585,114.53266688010675,Riesgo de Fuga
16425,0.37820850470534584,302.7,114.48371437430818,Riesgo de Fuga
14308,0.19961110811157345,573.51,114.4789666130685,Riesgo de Fuga
14699,0.6514297667228047,175.65,114.42363852486065,Dudoso (Incentivar)
17604,0.7279030153477793,157.06333333333333,114.32687393390671,Alta Probabilidad
15966,0.26775206172188437,426.53000000000003,114.20428688623535,Riesgo de Fuga
14550,0.3885242554741738,293.845,114.16590984980861,Riesgo de Fuga
12880,0.35627000633787004,320.065,114.02955957853037,Riesgo de Fuga
13194,0.27666800233474137,412.08,114.00935040210022,Riesgo de Fuga
16178,0.274888150739306,414.7,113.9961161115902,Riesgo de Fuga
17392,0.5836424690036615,195.30666666666664,113.98926514620842,Dudoso (Incentivar)
14450,0.7474622807282083,152.44,113.94315007420808,Alta Probabilidad
13086,0.25920971368766355,439.33000000000004,113.87860351440123,Riesgo de Fuga
14719,0.5073802794875635,223.46,113.37919725429094,Dudoso (Incentivar)
17448,0.35901613394531334,315.7319565217391,113.35286639342453,Riesgo de Fuga
13117,0.896274805123302,126.3825,113.27345055849571,Alta Probabilidad
18056,0.40819590145523915,277.3,113.19272347353782,Dudoso (Incentivar)
14611,0.3745435501730916,302.16499999999996,113.1739518380522,Riesgo de Fuga
13973,0.42744218032117126,264.7,113.14394513101402,Dudoso (Incentivar)
14958,0.677756910774239,166.918,113.12982803261444,Dudoso (Incentivar)
13070,0.601260945003195,187.925,112.99196308972543,Dudoso (Incentivar)
17884,0.8276182956782019,136.52315789473684,112.98906325744815,Alta Probabilidad
13553,0.22613857027883782,499.6,112.97882971130738,Riesgo de Fuga
16863,0.45548784029707223,247.86,112.89721609603232,Dudoso (Incentivar)
13605,0.43100289263170544,261.335,112.63614094590673,Dudoso (Incentivar)
16075,0.3054702949214495,368.46500000000003,112.5551122182319,Riesgo de Fuga
17473,0.3707234753617406,303.5,112.51457477228827,Riesgo de Fuga
16183,0.45615598475084074,246.36666666666667,112.38162944311547,Dudoso (Incentivar)
13441,0.2648734055829182,424.26,112.37519105260888,Riesgo de Fuga
12608,0.27022828942958843,415.79,112.35822046192858,Riesgo de Fuga
17289,0.6068263779693109,185.13,112.34176735345854,Dudoso (Incentivar)
13201,0.36438910280954045,308.265,112.32840677758298,Riesgo de Fuga
14118,0.24488652411228654,458.45,112.26822697927776,Riesgo de Fuga
18191,0.4241184079284178,264.7,112.2641425786522,Dudoso (Incentivar)
13932,0.3650062837995548,307.4,112.20293163998313,Riesgo de Fuga
15925,0.541561034999049,207.15,112.18436840005299,Dudoso (Incentivar)
17003,0.5416432918776245,207.0525,112.14859769149186,Dudoso (Incentivar)
17482,0.288882427991114,387.82,112.03438322351384,Riesgo de Fuga
13795,0.5349737239786506,209.075,111.84963134083637,Dudoso (Incentivar)
13019,0.5454717043442389,204.99166666666667,111.81715379303277,Dudoso (Incentivar)
14169,0.35969602450598276,310.755,111.77733809535667,Riesgo de Fuga
13695,0.7508460498514367,148.75333333333333,111.69085273556738,Alta Probabilidad
12797,0.40424851222528496,276.04,111.58875931466767,Dudoso (Incentivar)
12888,0.6297972687098778,177.06,111.51190439777098,Dudoso (Incentivar)
14609,0.7583603615105752,146.9485714285714,111.43997175203398,Alta Probabilidad
15387,0.23756500094919,468.65,111.33483769483789,Riesgo de Fuga
17268,0.8034964442133093,138.52555555555557,111.30479132156213,Alta Probabilidad
16457,0.5329471426026713,208.36,111.0448666326926,Dudoso (Incentivar)
18036,0.7966286241974094,139.14666666666665,110.84821762832217,Alta Probabilidad
12999,0.7291740848663291,151.96,110.80529393628737,Alta Probabilidad
15211,0.28919362245383906,383.07,110.78140095339212,Riesgo de Fuga
15580,0.6442872325361637,171.92375,110.76827709473929,Dudoso (Incentivar)
13065,0.5247644370513488,211.01,110.7305438622051,Dudoso (Incentivar)
16357,0.6374407318874309,173.695,110.7202679251873,Dudoso (Incentivar)
17633,0.45336730049445884,244.1833333333333,110.70473865907194,Dudoso (Incentivar)
16080,0.6435498412018239,171.88666666666666,110.61763703804417,Dudoso (Incentivar)
15038,0.8070093345719396,136.92714285714285,110.50148244197976,Alta Probabilidad
18034,0.32924143122996635,335.52,110.46708500627831,Riesgo de Fuga
14484,0.4420361457885459,249.6866666666667,110.37053178812275,Dudoso (Incentivar)
16915,0.7097277919658416,155.47,110.34137981692939,Alta Probabilidad
14994,0.5819362580800852,189.344,110.18613884991565,Dudoso (Incentivar)
18181,0.5363620341984634,205.3725,110.15401186842392,Dudoso (Incentivar)
14846,0.25174663271572945,437.4,110.11397714986005,Riesgo de Fuga
15385,0.3520445315603564,312.6,110.04912056576742,Riesgo de Fuga
12998,0.35849659749970114,306.6933333333333,109.94851647584167,Riesgo de Fuga
14647,0.4345194088651493,253.02,109.94210083106007,Dudoso (Incentivar)
13607,0.27463870689955594,400.3,109.93787437189225,Riesgo de Fuga
15661,0.7232004592218122,151.99375,109.92194979884532,Alta Probabilidad
13064,0.4309784913282167,254.85,109.83486851499602,Dudoso (Incentivar)
13782,0.7980600944036167,137.61333333333334,109.82370979119638,Alta Probabilidad
17651,0.3746775260258729,293.08666666666664,109.81298717783632,Riesgo de Fuga
14976,0.7313945378827771,150.08666666666667,109.77256820903307,Alta Probabilidad
14586,0.46217979405910814,237.36,109.70299591786991,Dudoso (Incentivar)
16957,0.5259576797944534,208.32,109.56750385478053,Dudoso (Incentivar)
16813,0.7252834771516339,150.83,109.39450685878094,Alta Probabilidad
18035,0.40042735142937425,273.17,109.38473958996217,Dudoso (Incentivar)
15633,0.3279401976723426,333.5353846153846,109.37965996149005,Riesgo de Fuga
13104,0.6627772431566237,164.868,109.27075852474623,Dudoso (Incentivar)
16593,0.7664298056068877,142.37285714285716,109.1188012236972,Alta Probabilidad
17325,0.5368904580226541,203.18999999999997,109.09077216562308,Dudoso (Incentivar)
16204,0.40799503364438705,267.265,109.0427926669671,Dudoso (Incentivar)
16552,0.5740036369912245,189.865,108.98320053733885,Dudoso (Incentivar)
15362,0.3551917198313218,306.54,108.8804697970934,Riesgo de Fuga
15110,0.4802019786514859,226.46666666666667,108.74974143193984,Dudoso (Incentivar)
17290,0.6691225145659905,162.49166666666667,108.72683259601874,Dudoso (Incentivar)
15169,0.381600913290885,284.61,108.6074359317188,Riesgo de Fuga
13699,0.23822064309814034,455.57,108.52617837621979,Riesgo de Fuga
15880,0.3297759181754185,329.03000000000003,108.50617035725796,Riesgo de Fuga
17214,0.7092176891919829,152.9925,108.50498731370445,Alta Probabilidad
14670,0.5578456438627569,194.44333333333336,108.46936647815401,Dudoso (Incentivar)
17201,0.38115933456816276,284.44,108.41696112456822,Riesgo de Fuga
16048,0.529621045471341,204.69750000000002,108.41210395536984,Dudoso (Incentivar)
16468,0.30424741502110514,356.31,108.40639644616998,Riesgo de Fuga
12573,0.7545951217374297,143.482,108.27081725712989,Alta Probabilidad
15624,0.6953371844099564,155.7,108.2639996126302,Dudoso (Incentivar)
18247,0.38676201386293985,279.91,108.2585553003755,Riesgo de Fuga
18250,0.30985299969344016,349.27,108.22235720292784,Riesgo de Fuga
15882,0.768631933170386,140.5825,108.05619874492581,Alta Probabilidad
15908,0.2848639797533957,379.31,108.05175616026054,Riesgo de Fuga
16836,0.40735660318916017,265.25,108.05133899592474,Dudoso (Incentivar)
12515,0.28120078444301483,383.7,107.89674099078479,Riesgo de Fuga
17717,0.28608483397026374,376.92,107.83109562007182,Riesgo de Fuga
13768,0.24603253143489406,437.985,107.75855828051208,Riesgo de Fuga
14723,0.7582250529352301,142.04375,107.70112986286858,Alta Probabilidad
17955,0.6797016655139776,158.31666666666666,107.60810201195456,Dudoso (Incentivar)
15562,0.4801874622585266,223.81000000000003,107.47075592808085,Dudoso (Incentivar)
17007,0.7751252953292977,138.57999999999998,107.41686342673407,Alta Probabilidad
17362,0.7340955371592427,146.29142857142855,107.39188483893582,Alta Probabilidad
14454,0.5491540365851328,195.45999999999998,107.33764799093005,Dudoso (Incentivar)
18100,0.23767786169273117,451.56,107.32581522596969,Riesgo de Fuga
13480,0.341795841291092,313.91,107.2931325396867,Riesgo de Fuga
15666,0.3388223668978133,316.46999999999997,107.22711445215097,Riesgo de Fuga
13778,0.33998946498402255,315.2633333333333,107.18621202907956,Riesgo de Fuga
14986,0.38007304587622043,281.55,107.00956606644986,Riesgo de Fuga
17023,0.40102316496266593,266.72666666666663,106.96357204660866,Dudoso (Incentivar)
17848,0.8755217575884737,121.8512,106.68337678826464,Alta Probabilidad
13301,0.6502709808731444,163.885,106.56965970039526,Dudoso (Incentivar)
17631,0.689420935732507,154.542,106.5444902499731,Dudoso (Incentivar)
13502,0.6286645613203277,169.415,106.5052066560833,Dudoso (Incentivar)
16030,0.3215149684569994,331.24,106.49861815169648,Riesgo de Fuga
17578,0.7102751596519048,149.6185714285714,106.27035470831848,Alta Probabilidad
15528,0.46300170908642074,229.33,106.18018194478887,Dudoso (Incentivar)
16006,0.637995343677323,166.41,106.16880514134333,Dudoso (Incentivar)
17323,0.7937151564106213,133.65571428571428,106.08456616945902,Alta Probabilidad
17394,0.5197965853993902,203.86999999999998,105.97092986537368,Dudoso (Incentivar)
14272,0.5165366340789845,204.98000000000002,105.87967925351026,Dudoso (Incentivar)
15586,0.27882807077144917,379.7,105.87101847191924,Riesgo de Fuga
16650,0.45386988643236476,232.94833333333335,105.72823359460865,Dudoso (Incentivar)
17222,0.4218946539980954,250.17199999999997,105.54622938001151,Dudoso (Incentivar)
14998,0.6065370550848584,173.98333333333335,105.5273386338473,Dudoso (Incentivar)
13008,0.5168782495573236,204.04333333333332,105.46556096717484,Dudoso (Incentivar)
17189,0.529245431316682,199.1125,105.37938094304285,Dudoso (Incentivar)
12983,0.21474626033930688,490.08000000000004,105.24284726708753,Riesgo de Fuga
14788,0.22063911847479148,476.88,105.21838281825856,Riesgo de Fuga
17715,0.42980804479877055,244.79999999999998,105.21700936673902,Dudoso (Incentivar)
15070,0.42812355307845545,245.68333333333337,105.18282159882521,Dudoso (Incentivar)
14551,0.7719782587693563,136.215,105.15501851826788,Alta Probabilidad
17801,0.40955921423342867,256.6766666666667,105.12429391205569,Dudoso (Incentivar)
18275,0.2833921588097101,370.925,105.11723650649172,Riesgo de Fuga
16926,0.4485958849857867,233.92200000000003,104.93644660764521,Dudoso (Incentivar)
16211,0.3847677732433975,271.78499999999997,104.57410925095678,Riesgo de Fuga
16781,0.33566998946221527,311.5,104.56120171748006,Riesgo de Fuga
15542,0.36653493430316164,285.2366666666667,104.54920287751949,Riesgo de Fuga
17027,0.7234962341075633,144.38333333333333,104.46079793456367,Alta Probabilidad
17894,0.8135723907830188,128.28875,104.37218504806499,Alta Probabilidad
18268,0.3562787949017982,292.946,104.37044785130219,Riesgo de Fuga
13780,0.2803456767124701,372.06,104.30541247764164,Riesgo de Fuga
14563,0.3255585536957719,320.27,104.26663799214487,Riesgo de Fuga
15842,0.3799596470542073,274.4,104.26092715167448,Riesgo de Fuga
18089,0.24324905057904447,428.45,104.2200557205916,Riesgo de Fuga
16226,0.773451433886756,134.43400000000003,103.97817006313217,Alta Probabilidad
17860,0.579515618397492,179.3475,103.9346773705442,Dudoso (Incentivar)
17480,0.2805338545071929,370.40999999999997,103.91254504800932,Riesgo de Fuga
13223,0.6431450680763061,161.52,103.88079139568497,Dudoso (Incentivar)
14247,0.6882127190284985,150.712,103.72191531022305,Dudoso (Incentivar)
16783,0.2645999218303995,391.95,103.70993936142507,Riesgo de Fuga
17952,0.525907378839236,197.115,103.66423297989601,Dudoso (Incentivar)
15155,0.26995198698400263,383.96999999999997,103.65346444224748,Riesgo de Fuga
16679,0.4687560260340553,221.10333333333332,103.6435198762164,Dudoso (Incentivar)
17005,0.3329868640807529,311.18,103.61885236464869,Riesgo de Fuga
16130,0.419696354319513,246.87,103.61043899085819,Dudoso (Incentivar)
15393,0.5265054886617501,195.895,103.13979270139353,Dudoso (Incentivar)
16728,0.6308895769276294,163.465,103.12836469247493,Dudoso (Incentivar)
15827,0.8849510314000284,116.46695652173914,103.0675532979353,Alta Probabilidad
16928,0.8940411101187277,114.99421052631578,102.80955163617404,Alta Probabilidad
12748,0.9035526789914803,113.736676146789,102.76707843201758,Alta Probabilidad
12970,0.7665015788186026,133.99125,102.70450467287809,Alta Probabilidad
17127,0.4443860376940207,231.00600000000003,102.65584102354495,Dudoso (Incentivar)
13550,0.2996243734203564,342.55,102.6363291151431,Riesgo de Fuga
17998,0.4813989133068045,213.08,102.57648044741391,Dudoso (Incentivar)
15428,0.4598142565877241,222.99,102.5339810764966,Dudoso (Incentivar)
14071,0.5746516341577119,178.405,102.5207247919066,Dudoso (Incentivar)
17598,0.25000017422051857,409.98,102.4950714269282,Riesgo de Fuga
13292,0.6152512342105787,166.285,102.30705148070608,Dudoso (Incentivar)
14940,0.3848847459828423,265.745,102.28119682121043,Riesgo de Fuga
17373,0.6143205975854048,166.4575,102.25827087257252,Dudoso (Incentivar)
15184,0.590962831691837,172.80666666666664,102.1223170685607,Dudoso (Incentivar)
16139,0.4975143643703778,205.17999999999998,102.07999728151411,Dudoso (Incentivar)
14275,0.51414866456306,198.23,101.91968977633537,Dudoso (Incentivar)
15929,0.17138637400466705,594.0,101.80350615877222,Riesgo de Fuga
13293,0.511406740199297,198.82333333333335,101.67959277555823,Dudoso (Incentivar)
17270,0.33746714783968057,300.72499999999997,101.48480803408793,Riesgo de Fuga
13487,0.5966021750741878,170.0675,101.46264040942943,Dudoso (Incentivar)
14167,0.6270877247841126,161.78333333333333,101.45234240798968,Dudoso (Incentivar)
12808,0.7060585446628804,143.6,101.39000701358962,Alta Probabilidad
14725,0.5090164956524664,199.0533333333333,101.3214301812756,Dudoso (Incentivar)
14645,0.3897611252221804,259.95,101.3184045015058,Riesgo de Fuga
15546,0.18775916633363715,539.5500000000001,101.30545819531393,Riesgo de Fuga
15973,0.4464467241138153,226.87333333333333,101.28685645544833,Dudoso (Incentivar)
15847,0.6587155690912063,153.495,101.10954627765472,Dudoso (Incentivar)
14197,0.25916367721614514,390.05,101.08679229815742,Riesgo de Fuga
16870,0.2244320611874532,450.15999999999997,101.03033666414393,Riesgo de Fuga
15656,0.6583149914096624,153.43,101.0052691319845,Dudoso (Incentivar)
16631,0.3734745140843022,270.36,100.97256962783194,Riesgo de Fuga
14656,0.6387783151170934,158.01500000000001,100.93655546322752,Dudoso (Incentivar)
18233,0.2292604108114583,440.0,100.87458075704164,Riesgo de Fuga
14851,0.3846998018824211,262.095,100.82789457437316,Riesgo de Fuga
12527,0.6003448608325519,167.93,100.81591247961045,Dudoso (Incentivar)
13515,0.5230338322814647,192.70000000000002,100.78861948063826,Dudoso (Incentivar)
17903,0.26447017153800223,381.09000000000003,100.78693767141728,Riesgo de Fuga
16266,0.7942646023974118,126.79,100.70480893796785,Alta Probabilidad
13513,0.32508903463897004,309.745,100.69470303424778,Riesgo de Fuga
17187,0.43015750704823474,233.855,100.59448381076493,Dudoso (Incentivar)
16976,0.39994264490193565,251.51999999999998,100.59357404573485,Riesgo de Fuga
13145,0.49969521702967806,201.25,100.56366242722271,Dudoso (Incentivar)
14294,0.26777815857119164,375.34,100.50785403811106,Riesgo de Fuga
15268,0.31337263709044316,320.6333333333334,100.47771320576578,Riesgo de Fuga
12923,0.33618795930958917,298.8,100.45296224170525,Riesgo de Fuga
12350,0.3002862724534754,334.4,100.41572950844217,Riesgo de Fuga
17302,0.6619235552068925,151.56,100.32113402715663,Dudoso (Incentivar)
13412,0.20582419122851792,487.34999999999997,100.3084195952182,Riesgo de Fuga
17869,0.7201363056847414,139.284,100.30346520099351,Alta Probabilidad
17615,0.7543170713550832,132.9,100.24873878309056,Alta Probabilidad
14712,0.24376608034459152,411.0,100.18785902162712,Riesgo de Fuga
16185,0.44471641278271773,225.155,100.13012392009281,Dudoso (Incentivar)
17076,0.6803166324518924,147.174,100.12492006447482,Dudoso (Incentivar)
15987,0.807758071343126,123.85999999999999,100.04891471655958,Alta Probabilidad
16883,0.8455562771566474,118.21368421052631,99.95632273002417,Alta Probabilidad
